" Feature Name"|"Antarctica ID"|"Class"|"Latitude"|"Longitude"|"Elevation (m)"|"Decision Year"|"Date Last Modified"|
"Shinnan Glacier"|"13737"|"Glacier"|"675500S"|"0443800E"|""|"01-JAN-1964"|""
"Shipley Glacier"|"13741"|"Glacier"|"712600S"|"1691200E"|""|"01-JAN-1947"|""
"Shirase Glacier"|"13746"|"Glacier"|"700500S"|"0384500E"|""|"01-JAN-1962"|""
"Shoemaker Glacier"|"13763"|"Glacier"|"734700S"|"1644500E"|""|"01-JAN-1969"|""
"Shoesmith Glacier"|"13766"|"Glacier"|"675100S"|"0671200W"|""|"01-JAN-1964"|""
"Shuman Glacier"|"18357"|"Glacier"|"751500S"|"1393000W"|""|"01-JAN-2003"|"12-May-2003"
"Sibelius Glacier"|"13795"|"Glacier"|"695500S"|"0700500W"|""|"01-JAN-1961"|""
"Siegfried Glacier"|"18816"|"Glacier"|"693300S"|"0722800W"|""|"01-JAN-2006"|""
"Siemiatkowski Glacier"|"13809"|"Glacier"|"755400S"|"1441200W"|""|"01-JAN-1966"|""
"Sigyn Glacier"|"13823"|"Glacier"|"715200S"|"0083600E"|""|"01-JAN-1967"|""
"Sikorski Glacier"|"13824"|"Glacier"|"714900S"|"0982400W"|""|"01-JAN-1960"|"28-Jan-2004"
"Sikorsky Glacier"|"13825"|"Glacier"|"641200S"|"0605300W"|""|"01-JAN-1965"|""
"Silk Glacier"|"13827"|"Glacier"|"810900S"|"1585500E"|""|"01-JAN-1965"|""
"Simmons Glacier"|"13843"|"Glacier"|"750000S"|"1133600W"|""|"01-JAN-1976"|""
"Simpson Glacier"|"13853"|"Glacier"|"711700S"|"1683800E"|""|"01-JAN-1970"|""
"Simpson Glacier Tongue"|"13854"|"Glacier"|"711500S"|"1684500E"|""|"01-JAN-1947"|""
"Singer Glacier"|"13866"|"Glacier"|"741600S"|"1135700W"|""|""|""
"Sirocco Glacier"|"13891"|"Glacier"|"692500S"|"0683100W"|""|""|""
"Sivjee Glacier"|"18305"|"Glacier"|"815700S"|"1592300E"|""|"01-JAN-2003"|""
"Sjögren Glacier"|"13904"|"Glacier"|"641400S"|"0590000W"|""|"01-JAN-1952"|""
"Sjögren Glacier Tongue (historical)"|"13905"|"Glacier"|"641400S"|"0583800W"|""|"01-JAN-1964"|""
"Skallen Glacier"|"13913"|"Glacier"|"694000S"|"0393300E"|""|"01-JAN-1964"|""
"Skarsbrotet Glacier"|"13921"|"Glacier"|"715000S"|"0114500E"|""|"01-JAN-1970"|""
"Skarskvervet Glacier"|"13925"|"Glacier"|"714500S"|"0113000E"|""|"01-JAN-1970"|""
"Skellerup Glacier"|"18511"|"Glacier"|"813800S"|"1554200E"|""|"01-JAN-2003"|""
"Skelton Glacier"|"13941"|"Glacier"|"783500S"|"1613000E"|""|"01-JAN-1962"|""
"Skinner Glacier"|"13959"|"Glacier"|"701400S"|"0680000W"|""|"01-JAN-1976"|""
"Skua Glacier"|"13988"|"Glacier"|"825500S"|"1574000E"|""|"01-JAN-1966"|""
"Sledgers Glacier"|"14013"|"Glacier"|"712600S"|"1624800E"|""|"01-JAN-1964"|""
"Sleipnir Glacier"|"14016"|"Glacier"|"662900S"|"0635900W"|""|"01-JAN-1952"|""
"Slessor Glacier"|"14017"|"Glacier"|"795000S"|"0283000W"|""|"01-JAN-1960"|""
"Sloket Glacier"|"14027"|"Glacier"|"715900S"|"0045400E"|""|"01-JAN-1966"|""
"Sloman Glacier"|"14030"|"Glacier"|"674100S"|"0683300W"|""|"01-JAN-1964"|""
"Slone Glacier"|"14031"|"Glacier"|"715600S"|"1700300E"|""|"01-JAN-1964"|""
"Smith Glacier"|"14071"|"Glacier"|"750500S"|"1120000W"|""|"01-JAN-1967"|""
"Smithson Glacier"|"14096"|"Glacier"|"711500S"|"1635200E"|""|"01-JAN-1970"|""
"Snakeskin Glacier"|"14111"|"Glacier"|"845700S"|"1704000E"|""|"01-JAN-1966"|""
"Snedeker Glacier"|"14115"|"Glacier"|"662800S"|"1064800E"|""|"01-JAN-1955"|""
"Snowshoe Glacier"|"14137"|"Glacier"|"681900S"|"0663500W"|""|"01-JAN-1962"|""
"Snuggerud Glacier"|"14143"|"Glacier"|"720700S"|"0075200E"|""|"01-JAN-1966"|""
"Socks Glacier"|"14152"|"Glacier"|"834200S"|"1700500E"|""|"01-JAN-1947"|""
"Sohm Glacier"|"14158"|"Glacier"|"660700S"|"0644900W"|""|"01-JAN-1971"|""
"Solis Glacier"|"18543"|"Glacier"|"623100S"|"0594600W"|""|"01-JAN-2003"|""
"Sollas Glacier"|"14176"|"Glacier"|"774323S"|"1623555E"|""|"01-JAN-1964"|""
"Solomon Glacier"|"14177"|"Glacier"|"782300S"|"1623000E"|""|"01-JAN-1995"|""
"Somero Glacier"|"14190"|"Glacier"|"850000S"|"1671200W"|""|"01-JAN-1966"|""
"Somers Glacier"|"14191"|"Glacier"|"652200S"|"0633100W"|""|"01-JAN-1971"|""
"Somigliana Glacier"|"14194"|"Glacier"|"670000S"|"0670900W"|""|"01-JAN-1965"|""
"Sorenson Glacier"|"14208"|"Glacier"|"742800S"|"1112200W"|""|""|""
"Soto Glacier"|"14241"|"Glacier"|"713100S"|"0614600W"|""|"01-JAN-1976"|""
"Souchez Glacier"|"14246"|"Glacier"|"861700S"|"1540000W"|""|"01-JAN-1967"|""
"South America Glacier"|"14250"|"Glacier"|"774817S"|"1614806E"|"2000"|"01-JAN-1964"|""
"Sowers Glacier"|"18886"|"Glacier"|"783700S"|"0845900W"|""|"01-NOV-2006"|""
"Spartan Glacier"|"14316"|"Glacier"|"710300S"|"0682000W"|""|"01-JAN-1975"|""
"Spear Glacier"|"14326"|"Glacier"|"755500S"|"0681500W"|""|"01-JAN-1968"|""
"Spenceley Glacier"|"14338"|"Glacier"|"543500S"|"0361900W"|""|"01-JAN-1963"|""
"Spiess Glacier"|"14369"|"Glacier"|"721200S"|"0611800W"|""|""|""
"Splettstoesser Glacier"|"14402"|"Glacier"|"791200S"|"0840900W"|""|"01-JAN-1964"|""
"Spring Glacier"|"14422"|"Glacier"|"775525S"|"1630715E"|""|"01-JAN-1992"|""
"Sprocket Glacier"|"17361"|"Glacier"|"771201S"|"1603544E"|""|"01-JAN-1996"|"23-Sep-1998"
"Squires Glacier"|"14435"|"Glacier"|"735800S"|"0623500W"|""|"01-JAN-1968"|""
"Srebŭrna Glacier"|"18539"|"Glacier"|"624100S"|"0600200W"|""|"01-JAN-2003"|"23-Jan-2004"
"Srite Glacier"|"14437"|"Glacier"|"760000S"|"0690000W"|""|""|""
"Stafford Glacier"|"14448"|"Glacier"|"723000S"|"1681500E"|""|"01-JAN-1964"|""
"Staircase Glacier"|"14451"|"Glacier"|"721600S"|"1684300E"|""|"01-JAN-1962"|""
"Stancomb-Wills Glacier"|"14462"|"Glacier"|"751800S"|"0190000W"|""|"01-JAN-1970"|""
"Stancomb-Wills Glacier Tongue"|"14463"|"Glacier"|"750000S"|"0220000W"|""|"01-JAN-1970"|""
"Stapleton Glacier"|"18358"|"Glacier"|"725600S"|"1023000W"|""|"01-JAN-2003"|""
"Starbuck Glacier"|"14485"|"Glacier"|"653800S"|"0620900W"|""|"01-JAN-1963"|""
"Starshot Glacier"|"14495"|"Glacier"|"812000S"|"1602000E"|""|"01-JAN-1965"|""
"Steagall Glacier"|"14516"|"Glacier"|"853800S"|"1615400W"|""|"01-JAN-1967"|""
"Stenhouse Glacier"|"14559"|"Glacier"|"620400S"|"0582500W"|""|"01-JAN-1960"|""
"Stephenson Glacier"|"14570"|"Glacier"|"530600S"|"0734200E"|""|"01-JAN-1968"|""
"Steuri Glacier"|"14579"|"Glacier"|"762300S"|"1122400W"|""|"01-JAN-1975"|""
"Stevenson Glacier"|"14582"|"Glacier"|"700600S"|"0724800E"|""|"01-JAN-1956"|""
"Stewart Glacier"|"14591"|"Glacier"|"772900S"|"1512500W"|""|"01-JAN-1970"|""
"Stocking Glacier"|"14618"|"Glacier"|"774204S"|"1615151E"|""|"01-JAN-1964"|""
"Storey Glacier (historical)"|"14645"|"Glacier"|"544700S"|"0360100W"|""|""|"19-Oct-2011"
"Strahan Glacier"|"14667"|"Glacier"|"673800S"|"0643700E"|""|"01-JAN-1947"|""
"Strange Glacier"|"14674"|"Glacier"|"745000S"|"0634000W"|""|"01-JAN-1968"|""
"Stratton Glacier"|"14678"|"Glacier"|"802200S"|"0290000W"|""|"01-JAN-1962"|""
"Strauss Glacier"|"14685"|"Glacier"|"772000S"|"1394000W"|""|"01-JAN-1970"|""
"Stringfellow Glacier"|"14701"|"Glacier"|"641000S"|"0601800W"|""|"01-JAN-1960"|""
"Strom Glacier"|"14705"|"Glacier"|"851000S"|"1643000W"|""|"01-JAN-1955"|""
"Stubb Glacier"|"14721"|"Glacier"|"654100S"|"0621000W"|""|"01-JAN-1963"|""
"Stuckless Glacier"|"17623"|"Glacier"|"781600S"|"1661200E"|""|"01-JAN-1999"|"06-Sep-2000"
"Stuttflog Glacier"|"14733"|"Glacier"|"715600S"|"0044500E"|""|"01-JAN-1966"|""
"Styles Glacier"|"19234"|"Glacier"|"723735S"|"0681859E"|""|"20-OCT-2009"|"07-Jan-2010"
"Styx Glacier"|"14740"|"Glacier"|"740200S"|"1635100E"|""|"01-JAN-1966"|""
"Suess Glacier"|"14767"|"Glacier"|"773832S"|"1624134E"|""|"01-JAN-1960"|""
"Sullivan Glacier"|"14780"|"Glacier"|"694200S"|"0704500W"|""|"01-JAN-1961"|"27-Nov-2001"
"Sultan Glacier"|"14787"|"Glacier"|"610800S"|"0552100W"|""|"01-JAN-1972"|""
"Summers Glacier"|"14795"|"Glacier"|"721300S"|"1672800E"|""|"01-JAN-1970"|""
"Sumner Glacier"|"14801"|"Glacier"|"685300S"|"0654000W"|""|"01-JAN-1962"|""
"Sunfix Glacier"|"14807"|"Glacier"|"691600S"|"0643000W"|""|"01-JAN-1962"|""
"Sunshine Glacier"|"14815"|"Glacier"|"603800S"|"0453000W"|"60"|"01-JAN-1956"|""
"Support Force Glacier"|"14818"|"Glacier"|"824500S"|"0463000W"|""|"01-JAN-1968"|""
"Suter Glacier"|"14847"|"Glacier"|"733100S"|"1671000E"|""|"01-JAN-1966"|""
"Suvorov Glacier"|"14854"|"Glacier"|"695600S"|"1600000E"|""|"01-JAN-1964"|""
"Suárez Glacier"|"14742"|"Glacier"|"645600S"|"0625600W"|""|"01-JAN-1965"|""
"Svea Glacier"|"14873"|"Glacier"|"720800S"|"0015300E"|""|"01-JAN-1966"|""
"Svendsen Glacier"|"14879"|"Glacier"|"702100S"|"1600000E"|""|"01-JAN-1970"|""
"Swann Glacier"|"14897"|"Glacier"|"735300S"|"0614800W"|""|"01-JAN-1947"|""
"Swanson Glacier"|"14900"|"Glacier"|"713000S"|"1602400E"|""|"01-JAN-1970"|""
"Swift Glacier"|"14914"|"Glacier"|"642200S"|"0574600W"|""|"01-JAN-1964"|""
"Swinford Glacier"|"14919"|"Glacier"|"844500S"|"1641000E"|""|"01-JAN-1952"|""
"Swithinbank Glacier"|"14923"|"Glacier"|"675600S"|"0664600W"|""|"01-JAN-1964"|""
"Swope Glacier"|"14928"|"Glacier"|"772000S"|"1455000W"|""|"01-JAN-1970"|""
"Sykes Glacier"|"14933"|"Glacier"|"773517S"|"1613244E"|""|"01-JAN-1970"|""
"Sylwester Glacier"|"14934"|"Glacier"|"841400S"|"1594800E"|""|"01-JAN-1966"|"15-Oct-2004"
"Sölch Glacier"|"14163"|"Glacier"|"670400S"|"0662300W"|""|"01-JAN-1965"|""
"Sørsdal Glacier"|"14233"|"Glacier"|"684100S"|"0781500E"|""|"01-JAN-1947"|""
"Sørsdal Glacier Tongue"|"14234"|"Glacier"|"684200S"|"0780000E"|""|"01-JAN-1956"|""
"Tait Glacier"|"14966"|"Glacier"|"642200S"|"0580200W"|""|"01-JAN-1963"|""
"Talbot Glacier"|"14970"|"Glacier"|"651200S"|"0631400W"|""|"01-JAN-1965"|""
"Tama Glacier"|"14978"|"Glacier"|"684700S"|"0402200E"|""|"01-JAN-1964"|""
"Tate Glacier"|"15010"|"Glacier"|"855400S"|"1605000W"|""|"01-JAN-1967"|""
"Taylor Glacier"|"15023"|"Glacier"|"774505S"|"1614555E"|""|"01-JAN-1947"|""
"Taylor Glacier"|"15024"|"Glacier"|"774400S"|"1621000E"|""|"01-JAN-1947"|""
"Tedrow Glacier"|"15048"|"Glacier"|"775825S"|"1615211E"|""|"01-JAN-1964"|""
"Tekuchiy Glacier"|"19228"|"Glacier"|"695131S"|"0681213E"|""|"20-OCT-2009"|"07-Jan-2010"
"Telemeter Glacier"|"15066"|"Glacier"|"774840S"|"1601315E"|""|"01-JAN-1993"|""
"Telen Glacier"|"15067"|"Glacier"|"693800S"|"0394200E"|""|"01-JAN-1968"|""
"Temple Glacier"|"15080"|"Glacier"|"640000S"|"0600100W"|""|"01-JAN-1960"|""
"Terra Nova Glacier"|"17741"|"Glacier"|"772810S"|"1674259E"|""|"01-JAN-2000"|""
"Terror Glacier"|"15153"|"Glacier"|"773700S"|"1680300E"|""|"01-JAN-1964"|""
"Thomas Glacier"|"15194"|"Glacier"|"784000S"|"0840000W"|""|"01-JAN-1961"|""
"Thompson Glacier"|"15209"|"Glacier"|"664500S"|"1233900E"|""|"01-JAN-1955"|""
"Thomson Glacier"|"18359"|"Glacier"|"732700S"|"0801300W"|""|"01-JAN-2003"|"06-Jun-2003"
"Thunder Glacier"|"15275"|"Glacier"|"645000S"|"0632400W"|""|"01-JAN-1950"|""
"Thurston Glacier"|"15280"|"Glacier"|"731800S"|"1251800W"|""|"01-JAN-1966"|""
"Thwaites Glacier"|"15283"|"Glacier"|"753000S"|"1064500W"|""|"01-JAN-1967"|""
"Thwaites Glacier Tongue"|"15284"|"Glacier"|"750000S"|"1065000W"|""|"01-JAN-1967"|""
"Thyer Glacier"|"15286"|"Glacier"|"674300S"|"0484500E"|""|"01-JAN-1961"|""
"Tillite Glacier"|"15313"|"Glacier"|"835100S"|"1660000E"|""|"01-JAN-1966"|""
"Tingey Glacier"|"19250"|"Glacier"|"733353S"|"0682444E"|""|"20-OCT-2009"|"07-Jan-2010"
"Tinker Glacier"|"15328"|"Glacier"|"740000S"|"1645000E"|""|"01-JAN-1964"|""
"Tinker Glacier Tongue"|"15329"|"Glacier"|"740600S"|"1650200E"|""|"01-JAN-1968"|""
"Tocci Glacier"|"15348"|"Glacier"|"721000S"|"1681800E"|""|"01-JAN-1970"|""
"Todd Glacier"|"15351"|"Glacier"|"680300S"|"0670300W"|""|"01-JAN-1964"|""
"Tofani Glacier"|"15360"|"Glacier"|"682100S"|"0653500W"|""|""|""
"Tofte Glacier"|"15361"|"Glacier"|"684800S"|"0904200W"|""|"01-JAN-1952"|""
"Tomilin Glacier"|"15377"|"Glacier"|"693000S"|"1590000E"|""|"01-JAN-1961"|""
"Topside Glacier"|"15403"|"Glacier"|"764200S"|"1605700E"|""|"01-JAN-1993"|""
"Torii Glacier"|"15414"|"Glacier"|"711900S"|"0353800E"|""|"01-JAN-1966"|""
"Totten Glacier"|"15438"|"Glacier"|"670000S"|"1162000E"|""|"01-JAN-1955"|""
"Totten Glacier Tongue"|"15439"|"Glacier"|"663500S"|"1160500E"|""|"01-JAN-1956"|""
"Touchdown Glacier"|"15443"|"Glacier"|"794800S"|"1581000E"|""|"01-JAN-1965"|""
"Towle Glacier"|"15456"|"Glacier"|"763800S"|"1610500E"|""|"01-JAN-1962"|""
"Towles Glacier"|"15457"|"Glacier"|"722500S"|"1690500E"|""|"01-JAN-1964"|""
"Toynbee Glacier"|"15460"|"Glacier"|"693500S"|"0693500W"|""|"01-JAN-1955"|""
"Tracy Glacier"|"15463"|"Glacier"|"655700S"|"1022000E"|""|"01-JAN-1955"|""
"Trafalgar Glacier"|"15465"|"Glacier"|"722800S"|"1682500E"|""|"01-JAN-1962"|""
"Trail Glacier"|"15470"|"Glacier"|"733400S"|"0613500E"|"2750"|"01-JAN-1970"|""
"Trainer Glacier"|"15472"|"Glacier"|"723400S"|"1672900E"|""|"01-JAN-1964"|""
"Transition Glacier"|"15480"|"Glacier"|"702600S"|"0684900W"|""|"01-JAN-1955"|""
"Tranter Glacier"|"15483"|"Glacier"|"823200S"|"1614500E"|""|"01-JAN-1966"|""
"Traub Glacier"|"18544"|"Glacier"|"622800S"|"0594700W"|""|"01-JAN-2003"|""
"Trench Glacier"|"15491"|"Glacier"|"701200S"|"0691100W"|""|"01-JAN-1955"|""
"Trepidation Glacier"|"15498"|"Glacier"|"784600S"|"1622100E"|""|"01-JAN-1962"|""
"Trooz Glacier"|"15575"|"Glacier"|"652000S"|"0635800W"|""|"01-JAN-1950"|""
"True Glacier"|"15587"|"Glacier"|"743800S"|"1114500W"|""|""|""
"Tucker Glacier"|"15620"|"Glacier"|"723200S"|"1691500E"|""|"01-JAN-1962"|""
"Tulaczyk Glacier"|"18888"|"Glacier"|"783500S"|"0855300W"|""|"01-NOV-2006"|""
"Tumble Glacier"|"15638"|"Glacier"|"695700S"|"0692000W"|""|"01-JAN-1955"|""
"Turk Glacier"|"19244"|"Glacier"|"732127S"|"0682339E"|""|"20-OCT-2009"|"07-Jan-2010"
"Turnabout Glacier"|"15654"|"Glacier"|"774559S"|"1604338E"|""|"01-JAN-1992"|""
"Turner Glacier"|"15660"|"Glacier"|"673700S"|"0682900W"|""|""|""
"Tverregg Glacier"|"15693"|"Glacier"|"732700S"|"0033600W"|""|"01-JAN-1966"|""
"Twitcher Glacier"|"15719"|"Glacier"|"544300S"|"0355600W"|""|"01-JAN-1956"|""
"Twombley Glacier"|"15723"|"Glacier"|"803500S"|"1574500E"|""|"01-JAN-1965"|""
"Tyler Glacier"|"15729"|"Glacier"|"721500S"|"1683500E"|""|"01-JAN-1964"|""
"Tyrrell Glacier"|"15735"|"Glacier"|"542200S"|"0363100W"|""|""|""
"Tønnesen Glacier"|"15390"|"Glacier"|"720400S"|"0032800E"|""|"01-JAN-1966"|""
"Ueda Glacier"|"15741"|"Glacier"|"751500S"|"0643500W"|""|"01-JAN-1968"|""
"Underwood Glacier"|"15768"|"Glacier"|"663500S"|"1080000E"|""|"01-JAN-1955"|""
"Union Glacier"|"15776"|"Glacier"|"794500S"|"0823000W"|""|"01-JAN-1964"|""
"Upper Jaw Glacier"|"17284"|"Glacier"|"782100S"|"1625700E"|""|"01-JAN-1994"|"15-Jun-2008"
"Uranus Glacier"|"15795"|"Glacier"|"712400S"|"0682000W"|""|"01-JAN-1955"|""
"Usher Glacier"|"15814"|"Glacier"|"620200S"|"0583700W"|""|"01-JAN-1960"|""
"Uspallata Glacier"|"18817"|"Glacier"|"681100S"|"0665200W"|""|"01-JAN-2006"|""
"Utopia Glacier"|"17491"|"Glacier"|"715100S"|"0681600W"|""|"01-JAN-1999"|""
"Utstikkar Glacier"|"15828"|"Glacier"|"673300S"|"0612000E"|""|"01-JAN-1953"|""
"Utstikkar Glacier Tongue"|"15829"|"Glacier"|"673000S"|"0612200E"|""|"01-JAN-1953"|""
"Vacchi Piedmont Glacier"|"18947"|"Glacier"|"743400S"|"1643800E"|""|"17-JUL-2007"|""
"Vahsel Glacier"|"15837"|"Glacier"|"530400S"|"0732300E"|""|"01-JAN-1957"|""
"Valhalla Glacier"|"15846"|"Glacier"|"773343S"|"1615841E"|""|"01-JAN-1976"|""
"Vallot Glacier"|"15857"|"Glacier"|"671800S"|"0673000W"|""|"01-JAN-1965"|""
"Van Loon Glacier"|"15882"|"Glacier"|"710100S"|"1632400E"|""|"01-JAN-1975"|""
"Van Reeth Glacier"|"15887"|"Glacier"|"862500S"|"1480000W"|""|"01-JAN-1967"|""
"Vandament Glacier"|"15865"|"Glacier"|"851900S"|"1671000E"|""|"01-JAN-1966"|""
"Vanderford Glacier"|"15868"|"Glacier"|"663500S"|"1102600E"|""|"01-JAN-1955"|""
"Vane Glacier"|"15872"|"Glacier"|"751500S"|"1101900W"|""|"01-JAN-1976"|""
"Vangengeym Glacier"|"15876"|"Glacier"|"711700S"|"0134800E"|""|"01-JAN-1970"|""
"Varlamov Glacier"|"18808"|"Glacier"|"714000S"|"0732500W"|""|"01-JAN-2006"|""
"Vaughan Glacier"|"15907"|"Glacier"|"855500S"|"1531200W"|""|"01-JAN-1967"|""
"Velasco Glacier"|"18360"|"Glacier"|"741600S"|"1011100W"|""|"01-JAN-2003"|""
"Venus Glacier"|"15955"|"Glacier"|"713800S"|"0681500W"|""|"01-JAN-1955"|""
"Venzke Glacier"|"15956"|"Glacier"|"750000S"|"1342400W"|""|"01-JAN-1974"|""
"Vereyken Glacier"|"17286"|"Glacier"|"782500S"|"1635700E"|""|"01-JAN-1994"|"15-Jun-2008"
"Vestreskorve Glacier"|"16010"|"Glacier"|"715700S"|"0050500E"|""|"01-JAN-1967"|""
"Veststraumen Glacier"|"16014"|"Glacier"|"741500S"|"0150000W"|""|"01-JAN-1970"|""
"Victoria Lower Glacier"|"16035"|"Glacier"|"771931S"|"1623352E"|""|"01-JAN-1962"|""
"Victoria Upper Glacier"|"16037"|"Glacier"|"771537S"|"1612647E"|""|"01-JAN-1962"|""
"Victory Glacier"|"16040"|"Glacier"|"634900S"|"0582500W"|""|"01-JAN-1952"|""
"Vindegghallet Glacier"|"16078"|"Glacier"|"714900S"|"0111500E"|""|"01-JAN-1970"|""
"Vinje Glacier"|"16081"|"Glacier"|"715500S"|"0080000E"|""|"01-JAN-1966"|""
"Vivaldi Glacier"|"16108"|"Glacier"|"704700S"|"0695000W"|""|""|""
"Vivallos Glacier"|"16109"|"Glacier"|"645200S"|"0624800W"|""|""|""
"Vogel Glacier"|"16113"|"Glacier"|"650000S"|"0631000W"|""|"01-JAN-1965"|""
"Von Guerard Glacier"|"17422"|"Glacier"|"773912S"|"1632023E"|""|"01-JAN-1997"|""
"Vornberger Glacier"|"18361"|"Glacier"|"735500S"|"1250400W"|""|"01-JAN-2003"|""
"Waddington Glacier"|"16162"|"Glacier"|"780245S"|"1612432E"|""|"01-JAN-1995"|""
"Wager Glacier"|"16170"|"Glacier"|"694800S"|"0692300W"|""|"01-JAN-1956"|""
"Wahl Glacier"|"16175"|"Glacier"|"835900S"|"1650600E"|""|"01-JAN-1966"|""
"Walcott Glacier"|"16191"|"Glacier"|"781400S"|"1631500E"|""|"01-JAN-1962"|""
"Waldron Glacier"|"16201"|"Glacier"|"663100S"|"1300000E"|""|"01-JAN-1955"|""
"Wales Glacier"|"16203"|"Glacier"|"773745S"|"1633014E"|""|"01-JAN-1964"|""
"Walk Glacier"|"16222"|"Glacier"|"733800S"|"0941800W"|""|"01-JAN-1963"|""
"Walker Glacier"|"18797"|"Glacier"|"771933S"|"1603750E"|""|"01-JAN-2006"|""
"Wallend Glacier"|"16228"|"Glacier"|"645800S"|"0621300W"|""|"01-JAN-1963"|""
"Wallis Glacier"|"16230"|"Glacier"|"711400S"|"1681500E"|""|"01-JAN-1964"|""
"Walsh Glacier"|"16242"|"Glacier"|"693300S"|"1584500E"|""|"01-JAN-1970"|""
"Walter Glacier"|"16246"|"Glacier"|"691700S"|"0702100W"|""|""|""
"Ward Glacier"|"16264"|"Glacier"|"781000S"|"1632700E"|""|"01-JAN-1962"|""
"Ward Glacier"|"18819"|"Glacier"|"671400S"|"0672400W"|""|"01-JAN-2006"|""
"Warning Glacier"|"16274"|"Glacier"|"713200S"|"1702100E"|""|"01-JAN-1947"|""
"Warr Glacier"|"18592"|"Glacier"|"721100S"|"0981900W"|""|"01-JAN-2003"|""
"Watson Glacier"|"19259"|"Glacier"|"795012S"|"1545603E"|""|"20-OCT-2009"|"07-Jan-2010"
"Waverly Glacier"|"16328"|"Glacier"|"740100S"|"0613800W"|""|"01-JAN-1947"|""
"Weatherwax Glacier"|"17952"|"Glacier"|"773813S"|"1633528E"|""|"01-JAN-2000"|""
"Webb Glacier"|"16346"|"Glacier"|"543200S"|"0361000W"|""|"01-JAN-1963"|""
"Webb Glacier"|"16347"|"Glacier"|"771824S"|"1604410E"|""|"01-JAN-1962"|""
"Webster Glacier"|"16360"|"Glacier"|"790600S"|"0861100W"|""|"01-JAN-1966"|""
"Weddell Glacier"|"16367"|"Glacier"|"543500S"|"0360000W"|""|"01-JAN-1953"|""
"Weir Glacier"|"16393"|"Glacier"|"660400S"|"0644200W"|""|"01-JAN-1956"|""
"Weldon Glacier"|"16405"|"Glacier"|"771211S"|"0315025W"|""|"01-JAN-1970"|"01-Feb-2009"
"Wellman Glacier"|"16412"|"Glacier"|"642900S"|"0612600W"|""|"01-JAN-1965"|""
"Wells Glacier"|"16416"|"Glacier"|"733200S"|"0611100W"|""|"01-JAN-1968"|""
"Wessbecher Glacier"|"16429"|"Glacier"|"785300S"|"0841800W"|""|"01-JAN-1961"|""
"Wetmore Glacier"|"16470"|"Glacier"|"743800S"|"0633500W"|""|"01-JAN-1947"|""
"Weyerhaeuser Glacier"|"16478"|"Glacier"|"684500S"|"0653200W"|""|"01-JAN-1953"|""
"Wheatstone Glacier"|"16497"|"Glacier"|"644400S"|"0623100W"|""|"01-JAN-1965"|""
"Wheeler Glacier"|"16500"|"Glacier"|"543600S"|"0362200W"|""|"01-JAN-1963"|""
"Whewell Glacier"|"16506"|"Glacier"|"720400S"|"1694700E"|""|"01-JAN-1970"|""
"Whiplash Glacier"|"16509"|"Glacier"|"721600S"|"1674200E"|""|"01-JAN-1964"|""
"Whirlwind Glaciers"|"16510"|"Glacier"|"672400S"|"0653200W"|""|"01-JAN-1952"|""
"White Glacier"|"16528"|"Glacier"|"754500S"|"1405000W"|""|"01-JAN-1970"|""
"Whitecloud Glacier"|"16523"|"Glacier"|"635500S"|"0593200W"|""|"01-JAN-1960"|""
"Whitehall Glacier"|"16529"|"Glacier"|"724300S"|"1692500E"|""|"01-JAN-1962"|""
"Whitney Glacier"|"16549"|"Glacier"|"853900S"|"1600000W"|""|"01-JAN-1967"|""
"Whittle Glacier"|"16556"|"Glacier"|"662200S"|"1141300E"|""|"01-JAN-1955"|""
"Whittle Glacier Tongue"|"16557"|"Glacier"|"662000S"|"1142400E"|""|"01-JAN-1956"|""
"Widdowson Glacier"|"16562"|"Glacier"|"664300S"|"0654600W"|""|"01-JAN-1964"|""
"Wiggins Glacier"|"16574"|"Glacier"|"651400S"|"0640300W"|""|"01-JAN-1971"|"07-Mar-1997"
"Wildwind Glacier"|"16593"|"Glacier"|"765200S"|"1611000E"|""|"01-JAN-1993"|""
"Wilhelm Glacier"|"16599"|"Glacier"|"724600S"|"1663700E"|""|"01-JAN-1970"|""
"Wilkinson Glacier"|"16614"|"Glacier"|"665000S"|"0662000W"|""|"01-JAN-1964"|""
"Willey Glacier"|"16623"|"Glacier"|"702500S"|"0675000W"|""|"01-JAN-1976"|""
"William Glacier"|"16631"|"Glacier"|"644300S"|"0632700W"|""|"01-JAN-1952"|""
"Williams Glacier"|"16642"|"Glacier"|"780600S"|"1621800E"|""|"01-JAN-1995"|""
"Williamson Glacier"|"16650"|"Glacier"|"664000S"|"1140600E"|""|"01-JAN-1955"|""
"Williamson Glacier Tongue"|"16651"|"Glacier"|"662900S"|"1142400E"|""|"01-JAN-1956"|""
"Willis Glacier"|"16665"|"Glacier"|"771559S"|"1620451E"|""|"01-JAN-1964"|""
"Wilma Glacier"|"16673"|"Glacier"|"671200S"|"0560000E"|""|"01-JAN-1965"|""
"Wilson Glacier"|"16680"|"Glacier"|"664600S"|"0562500E"|""|"01-JAN-1962"|""
"Wilson Piedmont Glacier"|"16689"|"Glacier"|"772038S"|"1632129E"|""|"01-JAN-1947"|""
"Winston Glacier"|"16720"|"Glacier"|"530900S"|"0733800E"|""|"01-JAN-1968"|""
"Wirdnam Glacier"|"16725"|"Glacier"|"782500S"|"1620200E"|""|"01-JAN-1963"|""
